기준일,품목명,수출금액,대분류,단가
2025-06-30,2차전지·배터리소재_동박,30976944,2차전지·배터리소재,14.035356
2025-07-10,2차전지·배터리소재_동박,11168669,2차전지·배터리소재,14.10878
2025-07-20,2차전지·배터리소재_동박,17958569,2차전지·배터리소재,14.164284
2025-07-31,2차전지·배터리소재_동박,30491749,2차전지·배터리소재,14.141498
2025-08-10,2차전지·배터리소재_동박,7895478,2차전지·배터리소재,13.948563
2025-08-20,2차전지·배터리소재_동박,19733938,2차전지·배터리소재,14.331122
2025-08-31,2차전지·배터리소재_동박,30017826,2차전지·배터리소재,14.270537
2025-09-10,2차전지·배터리소재_동박,10836900,2차전지·배터리소재,14.009116
2025-09-20,2차전지·배터리소재_동박,19419887,2차전지·배터리소재,14.303808
2025-09-30,2차전지·배터리소재_동박,33157011,2차전지·배터리소재,14.245738
2025-10-10,2차전지·배터리소재_동박,3554243,2차전지·배터리소재,14.809852
2025-10-20,2차전지·배터리소재_동박,11551222,2차전지·배터리소재,15.009066
2025-10-31,2차전지·배터리소재_동박,18569577,2차전지·배터리소재,14.667073
2025-11-10,2차전지·배터리소재_동박,4801491,2차전지·배터리소재,14.831068
2025-11-20,2차전지·배터리소재_동박,14357637,2차전지·배터리소재,14.536067
2025-11-30,2차전지·배터리소재_동박,23554322,2차전지·배터리소재,14.472466
2025-12-10,2차전지·배터리소재_동박,8782319,2차전지·배터리소재,14.741514
2025-12-20,2차전지·배터리소재_동박,16917718,2차전지·배터리소재,14.848888
2025-12-31,2차전지·배터리소재_동박,26411670,2차전지·배터리소재,14.677723
2026-01-10,2차전지·배터리소재_동박,7458750,2차전지·배터리소재,14.856559
2026-01-20,2차전지·배터리소재_동박,14348059,2차전지·배터리소재,15.159248
2026-01-31,2차전지·배터리소재_동박,26464530,2차전지·배터리소재,15.116704
2026-02-10,2차전지·배터리소재_동박,8771748,2차전지·배터리소재,15.60831
2026-02-20,2차전지·배터리소재_동박,17511031,2차전지·배터리소재,15.274541
2026-02-28,2차전지·배터리소재_동박,26777092,2차전지·배터리소재,15.741522
2026-03-10,2차전지·배터리소재_동박,6384746,2차전지·배터리소재,16.355611
2026-03-20,2차전지·배터리소재_동박,18843944,2차전지·배터리소재,16.479887
2026-03-31,2차전지·배터리소재_동박,28650096,2차전지·배터리소재,16.510377
2026-04-10,2차전지·배터리소재_동박,15524124,2차전지·배터리소재,16.526328
2026-04-20,2차전지·배터리소재_동박,22225466,2차전지·배터리소재,16.805585
2026-04-30,2차전지·배터리소재_동박,38940202,2차전지·배터리소재,16.746586
2026-05-10,2차전지·배터리소재_동박,4424406,2차전지·배터리소재,16.642163
2026-05-20,2차전지·배터리소재_동박,21789917,2차전지·배터리소재,16.753202
2026-05-31,2차전지·배터리소재_동박,29265708,2차전지·배터리소재,17.257402
2026-06-10,2차전지·배터리소재_동박,11529010,2차전지·배터리소재,17.233846
2026-06-20,2차전지·배터리소재_동박,23311505,2차전지·배터리소재,17.618854
2026-06-30,2차전지·배터리소재_동박,32920155,2차전지·배터리소재,17.564666
2026-07-10,2차전지·배터리소재_동박,8789960,2차전지·배터리소재,19.379065
2016-01-10,2차전지·배터리소재_분리막,6160519,2차전지·배터리소재,86.702663
2016-01-20,2차전지·배터리소재_분리막,16950283,2차전지·배터리소재,74.143063
2016-01-31,2차전지·배터리소재_분리막,26662197,2차전지·배터리소재,74.085201
2016-02-10,2차전지·배터리소재_분리막,6064873,2차전지·배터리소재,82.154247
2016-02-20,2차전지·배터리소재_분리막,16108825,2차전지·배터리소재,81.490515
2016-02-29,2차전지·배터리소재_분리막,24417626,2차전지·배터리소재,84.504354
2016-03-10,2차전지·배터리소재_분리막,9498729,2차전지·배터리소재,72.338475
2016-03-20,2차전지·배터리소재_분리막,17311515,2차전지·배터리소재,76.076614
2016-03-31,2차전지·배터리소재_분리막,29542765,2차전지·배터리소재,76.865985
2016-04-10,2차전지·배터리소재_분리막,7322140,2차전지·배터리소재,86.832169
2016-04-20,2차전지·배터리소재_분리막,17636472,2차전지·배터리소재,84.069471
2016-04-30,2차전지·배터리소재_분리막,28567515,2차전지·배터리소재,82.561254
2016-05-10,2차전지·배터리소재_분리막,9257692,2차전지·배터리소재,90.977088
2016-05-20,2차전지·배터리소재_분리막,19719128,2차전지·배터리소재,87.069317
2016-05-31,2차전지·배터리소재_분리막,29408603,2차전지·배터리소재,83.346596
2016-06-10,2차전지·배터리소재_분리막,13636498,2차전지·배터리소재,72.943704
2016-06-20,2차전지·배터리소재_분리막,24319267,2차전지·배터리소재,79.837837
2016-06-30,2차전지·배터리소재_분리막,37839989,2차전지·배터리소재,81.271402
2016-07-10,2차전지·배터리소재_분리막,8217164,2차전지·배터리소재,85.983252
2016-07-20,2차전지·배터리소재_분리막,20782947,2차전지·배터리소재,85.268305
2016-07-31,2차전지·배터리소재_분리막,32489739,2차전지·배터리소재,85.179183
2016-08-10,2차전지·배터리소재_분리막,13436881,2차전지·배터리소재,88.786738
2016-08-20,2차전지·배터리소재_분리막,23339165,2차전지·배터리소재,87.529614
2016-08-31,2차전지·배터리소재_분리막,35792159,2차전지·배터리소재,88.714175
2016-09-10,2차전지·배터리소재_분리막,11112073,2차전지·배터리소재,63.888305
2016-09-20,2차전지·배터리소재_분리막,21060224,2차전지·배터리소재,72.083345
2016-09-30,2차전지·배터리소재_분리막,34039000,2차전지·배터리소재,77.221675
2016-10-10,2차전지·배터리소재_분리막,8878086,2차전지·배터리소재,79.165914
2016-10-20,2차전지·배터리소재_분리막,18609982,2차전지·배터리소재,72.66777
2016-10-31,2차전지·배터리소재_분리막,29250629,2차전지·배터리소재,74.230646
2016-11-10,2차전지·배터리소재_분리막,9563823,2차전지·배터리소재,63.48731
2016-11-20,2차전지·배터리소재_분리막,16124963,2차전지·배터리소재,64.328281
2016-11-30,2차전지·배터리소재_분리막,24741437,2차전지·배터리소재,67.386875
2016-12-10,2차전지·배터리소재_분리막,7023934,2차전지·배터리소재,61.138565
2016-12-20,2차전지·배터리소재_분리막,15120520,2차전지·배터리소재,63.153749
2016-12-31,2차전지·배터리소재_분리막,24309351,2차전지·배터리소재,67.759992
2017-01-10,2차전지·배터리소재_분리막,8284844,2차전지·배터리소재,69.40166
2017-01-20,2차전지·배터리소재_분리막,16905072,2차전지·배터리소재,66.79265
2017-01-31,2차전지·배터리소재_분리막,23044707,2차전지·배터리소재,69.940784
2017-02-10,2차전지·배터리소재_분리막,9793346,2차전지·배터리소재,68.052192
2017-02-20,2차전지·배터리소재_분리막,18806450,2차전지·배터리소재,73.256752
2017-02-28,2차전지·배터리소재_분리막,31365908,2차전지·배터리소재,79.089584
2017-03-10,2차전지·배터리소재_분리막,10895387,2차전지·배터리소재,67.257559
2017-03-20,2차전지·배터리소재_분리막,23188325,2차전지·배터리소재,71.163896
2017-03-31,2차전지·배터리소재_분리막,40063731,2차전지·배터리소재,71.403227
2017-04-10,2차전지·배터리소재_분리막,12431390,2차전지·배터리소재,91.379812
2017-04-20,2차전지·배터리소재_분리막,25454976,2차전지·배터리소재,86.57383
2017-04-30,2차전지·배터리소재_분리막,38890862,2차전지·배터리소재,83.254548
2017-05-10,2차전지·배터리소재_분리막,12381199,2차전지·배터리소재,74.102956
2017-05-20,2차전지·배터리소재_분리막,28890402,2차전지·배터리소재,80.104885
2017-05-31,2차전지·배터리소재_분리막,42758929,2차전지·배터리소재,78.633883
2017-06-10,2차전지·배터리소재_분리막,12134583,2차전지·배터리소재,68.388059
2017-06-20,2차전지·배터리소재_분리막,22987806,2차전지·배터리소재,71.989847
2017-06-30,2차전지·배터리소재_분리막,41969874,2차전지·배터리소재,78.484323
2017-07-10,2차전지·배터리소재_분리막,12891036,2차전지·배터리소재,85.08774
2017-07-20,2차전지·배터리소재_분리막,30096291,2차전지·배터리소재,82.474507
2017-07-31,2차전지·배터리소재_분리막,48292448,2차전지·배터리소재,86.244529
2017-08-10,2차전지·배터리소재_분리막,20780000,2차전지·배터리소재,88.931225
2017-08-20,2차전지·배터리소재_분리막,38746196,2차전지·배터리소재,90.989617
2017-08-31,2차전지·배터리소재_분리막,62117757,2차전지·배터리소재,90.312801
2017-09-10,2차전지·배터리소재_분리막,11264156,2차전지·배터리소재,71.841569
2017-09-20,2차전지·배터리소재_분리막,30206884,2차전지·배터리소재,69.808441
2017-09-30,2차전지·배터리소재_분리막,50096371,2차전지·배터리소재,74.728821
2017-10-10,2차전지·배터리소재_분리막,3528555,2차전지·배터리소재,68.810353
2017-10-20,2차전지·배터리소재_분리막,19172350,2차전지·배터리소재,66.318658
2017-10-31,2차전지·배터리소재_분리막,30815191,2차전지·배터리소재,68.132373
2017-11-10,2차전지·배터리소재_분리막,15319525,2차전지·배터리소재,71.113769
2017-11-20,2차전지·배터리소재_분리막,26799917,2차전지·배터리소재,70.763513
2017-11-30,2차전지·배터리소재_분리막,42036847,2차전지·배터리소재,69.500628
2017-12-10,2차전지·배터리소재_분리막,14420820,2차전지·배터리소재,77.987015
2017-12-20,2차전지·배터리소재_분리막,39674068,2차전지·배터리소재,85.350948
2017-12-31,2차전지·배터리소재_분리막,68804051,2차전지·배터리소재,91.998475
2018-01-10,2차전지·배터리소재_분리막,11960667,2차전지·배터리소재,70.263526
2018-01-20,2차전지·배터리소재_분리막,25370228,2차전지·배터리소재,68.072714
2018-01-31,2차전지·배터리소재_분리막,39397112,2차전지·배터리소재,69.733771
2018-02-10,2차전지·배터리소재_분리막,15436670,2차전지·배터리소재,77.302376
2018-02-20,2차전지·배터리소재_분리막,28795658,2차전지·배터리소재,75.035213
2018-02-28,2차전지·배터리소재_분리막,42621040,2차전지·배터리소재,72.904434
2018-03-10,2차전지·배터리소재_분리막,13420649,2차전지·배터리소재,75.076597
2018-03-20,2차전지·배터리소재_분리막,31959182,2차전지·배터리소재,74.836089
2018-03-31,2차전지·배터리소재_분리막,55980507,2차전지·배터리소재,78.57973
2018-04-10,2차전지·배터리소재_분리막,15078667,2차전지·배터리소재,70.351762
2018-04-20,2차전지·배터리소재_분리막,33023683,2차전지·배터리소재,75.902836
2018-04-30,2차전지·배터리소재_분리막,52785380,2차전지·배터리소재,76.968268
2018-05-10,2차전지·배터리소재_분리막,16698452,2차전지·배터리소재,74.082031
2018-05-20,2차전지·배터리소재_분리막,31227727,2차전지·배터리소재,76.478262
2018-05-31,2차전지·배터리소재_분리막,55871169,2차전지·배터리소재,77.127729
2018-06-10,2차전지·배터리소재_분리막,19596664,2차전지·배터리소재,78.466199
2018-06-20,2차전지·배터리소재_분리막,40757831,2차전지·배터리소재,78.339516
2018-06-30,2차전지·배터리소재_분리막,63939407,2차전지·배터리소재,82.389818
2018-07-10,2차전지·배터리소재_분리막,14728098,2차전지·배터리소재,67.751583
2018-07-20,2차전지·배터리소재_분리막,39382178,2차전지·배터리소재,71.688027
2018-07-31,2차전지·배터리소재_분리막,57751812,2차전지·배터리소재,73.016656
2018-08-10,2차전지·배터리소재_분리막,23708501,2차전지·배터리소재,84.408408
2018-08-20,2차전지·배터리소재_분리막,42734725,2차전지·배터리소재,84.907012
2018-08-31,2차전지·배터리소재_분리막,69954095,2차전지·배터리소재,83.193601
2018-09-10,2차전지·배터리소재_분리막,21824052,2차전지·배터리소재,74.833105
2018-09-20,2차전지·배터리소재_분리막,51593731,2차전지·배터리소재,75.731798
2018-09-30,2차전지·배터리소재_분리막,67098372,2차전지·배터리소재,76.475954
2018-10-10,2차전지·배터리소재_분리막,26150460,2차전지·배터리소재,75.588865
2018-10-20,2차전지·배터리소재_분리막,49276121,2차전지·배터리소재,76.554357
2018-10-31,2차전지·배터리소재_분리막,73777760,2차전지·배터리소재,74.507179
2018-11-10,2차전지·배터리소재_분리막,30874981,2차전지·배터리소재,74.520878
