품목명,기업명,기준일,수출금액,단가
에스테틱_보톡스,대웅제약,2023-08-01,2711988,750.407579
에스테틱_보톡스,대웅제약,2023-09-01,9933978,1118.070486
에스테틱_보톡스,대웅제약,2023-10-01,3269881,1178.420427
에스테틱_보톡스,대웅제약,2023-11-01,5414590,1044.062182
에스테틱_보톡스,대웅제약,2023-12-01,10629436,1216.732505
에스테틱_보톡스,대웅제약,2024-01-01,3601794,1200.153943
에스테틱_보톡스,대웅제약,2024-02-01,9588858,1120.298392
에스테틱_보톡스,대웅제약,2024-03-01,13342141,1430.338573
에스테틱_보톡스,대웅제약,2024-04-01,10065539,1313.240118
에스테틱_보톡스,대웅제약,2024-05-01,11789747,1411.252798
에스테틱_보톡스,대웅제약,2024-06-01,11590172,1245.637593
에스테틱_보톡스,대웅제약,2024-07-01,8712545,1593.037479
에스테틱_보톡스,대웅제약,2024-08-01,13847750,1404.786179
에스테틱_보톡스,대웅제약,2024-09-01,9021664,1300.307577
에스테틱_보톡스,대웅제약,2024-10-01,9822122,1343.188824
에스테틱_보톡스,대웅제약,2024-11-01,14974041,1412.602733
에스테틱_보톡스,대웅제약,2024-12-01,8025144,861.046628
에스테틱_보톡스,대웅제약,2025-01-01,11266750,1450.00045
에스테틱_보톡스,대웅제약,2025-02-01,7863880,1286.602216
에스테틱_보톡스,대웅제약,2025-03-01,11040339,1571.321278
에스테틱_보톡스,대웅제약,2025-04-01,20650036,1565.81539
에스테틱_보톡스,대웅제약,2025-05-01,9500469,1377.244834
에스테틱_보톡스,대웅제약,2025-06-01,12666421,1341.381176
에스테틱_보톡스,대웅제약,2025-07-01,17102497,1208.007354
에스테틱_보톡스,대웅제약,2025-08-01,6633296,790.973786
에스테틱_보톡스,대웅제약,2025-09-01,11659407,1166.446938
에스테틱_보톡스,대웅제약,2025-10-01,21240176,1602.171211
에스테틱_보톡스,대웅제약,2025-11-01,5881424,961.345296
에스테틱_보톡스,대웅제약,2025-12-01,6285452,958.47107
에스테틱_보톡스,대웅제약,2026-01-01,10096269,957.213706
에스테틱_보톡스,대웅제약,2026-02-01,8285737,1296.920069
에스테틱_보톡스,대웅제약,2026-03-01,15205450,1359.315258
에스테틱_보톡스,대웅제약,2026-04-01,15944242,1580.431063
에스테틱_보톡스,대웅제약,2026-05-01,22926611,1479.954465
에스테틱_보톡스,대웅제약,2026-06-01,28264610,1498.629926
에스테틱_보톡스,메디톡스,2022-01-01,1148477,1195.072892
에스테틱_보톡스,메디톡스,2022-02-01,1910596,1837.50024
에스테틱_보톡스,메디톡스,2022-03-01,2127567,1655.578209
에스테틱_보톡스,메디톡스,2022-04-01,3164807,1871.360234
에스테틱_보톡스,메디톡스,2022-05-01,3062676,1574.300665
에스테틱_보톡스,메디톡스,2022-06-01,5034998,1685.563735
에스테틱_보톡스,메디톡스,2022-07-01,3900428,1697.720516
에스테틱_보톡스,메디톡스,2022-08-01,3291583,1290.083286
에스테틱_보톡스,메디톡스,2022-09-01,4560598,1443.684077
에스테틱_보톡스,메디톡스,2022-10-01,3690810,1332.913203
에스테틱_보톡스,메디톡스,2022-11-01,3300667,1644.249776
에스테틱_보톡스,메디톡스,2022-12-01,5951839,1449.239689
에스테틱_보톡스,메디톡스,2023-01-01,1585538,1785.314717
에스테틱_보톡스,메디톡스,2023-02-01,4454424,1772.086917
에스테틱_보톡스,메디톡스,2023-03-01,2747044,1284.86623
에스테틱_보톡스,메디톡스,2023-04-01,3531502,1538.452357
에스테틱_보톡스,메디톡스,2023-05-01,3032667,1157.749528
에스테틱_보톡스,메디톡스,2023-06-01,4653585,1447.550392
에스테틱_보톡스,메디톡스,2023-07-01,3783152,1703.347576
에스테틱_보톡스,메디톡스,2023-08-01,3725098,1682.60302
에스테틱_보톡스,메디톡스,2023-09-01,4798106,1734.59165
에스테틱_보톡스,메디톡스,2023-10-01,4043637,2175.635963
에스테틱_보톡스,메디톡스,2023-11-01,4489632,1651.47431
에스테틱_보톡스,메디톡스,2023-12-01,6129285,1648.423864
에스테틱_보톡스,메디톡스,2024-01-01,4496813,1743.457594
에스테틱_보톡스,메디톡스,2024-02-01,1546230,1193.005061
에스테틱_보톡스,메디톡스,2024-03-01,4840558,1711.666278
에스테틱_보톡스,메디톡스,2024-04-01,4105260,1463.050079
에스테틱_보톡스,메디톡스,2024-05-01,5716072,1628.209021
에스테틱_보톡스,메디톡스,2024-06-01,5296479,1667.872427
에스테틱_보톡스,메디톡스,2024-07-01,4841347,1598.215712
에스테틱_보톡스,메디톡스,2024-08-01,1453291,1078.509091
에스테틱_보톡스,메디톡스,2024-09-01,4818220,1754.242503
에스테틱_보톡스,메디톡스,2024-10-01,3392399,1715.464163
에스테틱_보톡스,메디톡스,2024-11-01,1897016,1719.464134
에스테틱_보톡스,메디톡스,2024-12-01,3654186,1933.012415
에스테틱_보톡스,메디톡스,2025-01-01,2204678,1442.427296
에스테틱_보톡스,메디톡스,2025-02-01,2634440,1853.25567
에스테틱_보톡스,메디톡스,2025-03-01,6517454,1772.689911
에스테틱_보톡스,메디톡스,2025-04-01,4501586,1700.688347
에스테틱_보톡스,메디톡스,2025-05-01,4432010,1386.545657
에스테틱_보톡스,메디톡스,2025-06-01,5595993,1371.529934
에스테틱_보톡스,메디톡스,2025-07-01,5001872,1300.315598
에스테틱_보톡스,메디톡스,2025-08-01,3939691,1440.42463
에스테틱_보톡스,메디톡스,2025-09-01,4888680,1532.568827
에스테틱_보톡스,메디톡스,2025-10-01,1837682,1353.864855
에스테틱_보톡스,메디톡스,2025-11-01,3434939,949.282015
에스테틱_보톡스,메디톡스,2025-12-01,5351832,1132.224345
에스테틱_보톡스,메디톡스,2026-01-01,2191779,694.345833
에스테틱_보톡스,메디톡스,2026-02-01,8258601,1663.474309
에스테틱_보톡스,메디톡스,2026-03-01,4400118,1664.208747
에스테틱_보톡스,메디톡스,2026-04-01,7165209,1737.00352
에스테틱_보톡스,메디톡스,2026-05-01,3362563,1411.904282
에스테틱_보톡스,메디톡스,2026-06-01,3220017,1322.986565
에스테틱_보톡스,휴젤,2022-01-01,5416010,971.166312
에스테틱_보톡스,휴젤,2022-02-01,2062494,3105.370613
에스테틱_보톡스,휴젤,2022-03-01,2549175,2555.666393
에스테틱_보톡스,휴젤,2022-04-01,3346377,2025.247378
에스테틱_보톡스,휴젤,2022-05-01,3009265,1423.069284
에스테틱_보톡스,휴젤,2022-06-01,8609604,1340.700622
에스테틱_보톡스,휴젤,2022-07-01,1690559,1198.595484
에스테틱_보톡스,휴젤,2022-08-01,5215684,2634.489865
에스테틱_보톡스,휴젤,2022-09-01,11691963,1452.569336
에스테틱_보톡스,휴젤,2022-10-01,4210459,2058.119153
에스테틱_보톡스,휴젤,2022-11-01,5675064,1175.024743
에스테틱_보톡스,휴젤,2022-12-01,10434305,1175.349362
에스테틱_보톡스,휴젤,2023-01-01,7481873,1454.525007
에스테틱_보톡스,휴젤,2023-02-01,4719089,1185.906351
에스테틱_보톡스,휴젤,2023-03-01,2793041,1529.126336
에스테틱_보톡스,휴젤,2023-04-01,4267395,1784.595022
에스테틱_보톡스,휴젤,2023-05-01,5246449,1393.209019
에스테틱_보톡스,휴젤,2023-06-01,5086968,1576.572243
에스테틱_보톡스,휴젤,2023-07-01,6027890,2042.826255
에스테틱_보톡스,휴젤,2023-08-01,2809454,2257.097178
에스테틱_보톡스,휴젤,2023-09-01,7641544,1206.905135
에스테틱_보톡스,휴젤,2023-10-01,10114503,1045.45152
에스테틱_보톡스,휴젤,2023-11-01,6954095,1418.994556
에스테틱_보톡스,휴젤,2023-12-01,6338626,1542.706455
에스테틱_보톡스,휴젤,2024-01-01,3378708,1048.838696
에스테틱_보톡스,휴젤,2024-02-01,4155203,1772.765593
에스테틱_보톡스,휴젤,2024-03-01,4541080,1293.773416
에스테틱_보톡스,휴젤,2024-04-01,4419732,996.541655
에스테틱_보톡스,휴젤,2024-05-01,10027766,979.224297
에스테틱_보톡스,휴젤,2024-06-01,8327198,1121.663746
에스테틱_보톡스,휴젤,2024-07-01,5809492,1387.679387
에스테틱_보톡스,휴젤,2024-08-01,5610825,763.86393
에스테틱_보톡스,휴젤,2024-09-01,13179865,1294.591929
에스테틱_보톡스,휴젤,2024-10-01,11184898,1051.372295
에스테틱_보톡스,휴젤,2024-11-01,4249472,1234.661995
에스테틱_보톡스,휴젤,2024-12-01,6164394,1364.027297
에스테틱_보톡스,휴젤,2025-01-01,5679487,1264.021107
에스테틱_보톡스,휴젤,2025-02-01,6976945,788.13006
에스테틱_보톡스,휴젤,2025-03-01,2236306,1874.99455
에스테틱_보톡스,휴젤,2025-04-01,6534433,867.04275
에스테틱_보톡스,휴젤,2025-05-01,9700973,993.811633
에스테틱_보톡스,휴젤,2025-06-01,7361211,1600.071948
에스테틱_보톡스,휴젤,2025-07-01,4174151,721.341536
에스테틱_보톡스,휴젤,2025-08-01,16444421,1425.137644
에스테틱_보톡스,휴젤,2025-09-01,8608197,935.170425
에스테틱_보톡스,휴젤,2025-10-01,9468311,1023.880127
에스테틱_보톡스,휴젤,2025-11-01,8092154,846.782924
에스테틱_보톡스,휴젤,2025-12-01,17080512,1685.990021
에스테틱_보톡스,휴젤,2026-01-01,5774359,937.616647
에스테틱_보톡스,휴젤,2026-02-01,13778373,1202.321243
에스테틱_보톡스,휴젤,2026-03-01,12594878,1157.992108
에스테틱_보톡스,휴젤,2026-04-01,11153754,1081.572999
에스테틱_보톡스,휴젤,2026-05-01,9538013,1998.452239
에스테틱_보톡스,휴젤,2026-06-01,13724606,1121.163102
에스테틱_필러,메디톡스,2017-01-01,1802630,122.264176
에스테틱_필러,메디톡스,2017-02-01,1685575,147.958951
에스테틱_필러,메디톡스,2017-03-01,1676043,154.120881
에스테틱_필러,메디톡스,2017-04-01,2707070,104.00607
에스테틱_필러,메디톡스,2017-05-01,1515638,127.070887
에스테틱_필러,메디톡스,2017-06-01,2198786,105.252712
에스테틱_필러,메디톡스,2017-07-01,1146456,23.373721
에스테틱_필러,메디톡스,2017-08-01,1517204,37.294765
에스테틱_필러,메디톡스,2017-09-01,1781635,74.748877
에스테틱_필러,메디톡스,2017-10-01,375243,107.511475
에스테틱_필러,메디톡스,2017-11-01,1911616,76.982393
에스테틱_필러,메디톡스,2017-12-01,1769622,117.053279
에스테틱_필러,메디톡스,2018-01-01,1591819,120.694116
에스테틱_필러,메디톡스,2018-02-01,865698,28.69421
에스테틱_필러,메디톡스,2018-03-01,1779160,69.963724
